Timestamp,Label,Particles,Threads,Steps,Integration_s,MUPS,Avg_s,Median_s,P05_s,P99_s,StdDev_s
2026-04-26 16:47:26.886002,Argon_n160_rho0.8442_SoA_OmpExecutor_C08_hilbert_2x2x2,4096000,4,200,86.7112,9.44745,0.433556,0.439966,0.338188,0.461326,0.036325
2026-04-26 16:48:36.084423,Argon_n160_rho0.8442_SoA_OmpExecutor_C08_hilbert_2x2x2,4096000,6,200,61.7303,13.2706,0.308651,0.310724,0.235564,0.331186,0.027433
2026-04-26 16:49:27.692676,Argon_n160_rho0.8442_SoA_OmpExecutor_C08_hilbert_2x2x2,4096000,8,200,45.1582,18.1407,0.225791,0.228592,0.177554,0.242006,0.0183081
2026-04-26 16:50:06.434508,Argon_n160_rho0.8442_SoA_OmpExecutor_C08_hilbert_2x2x2,4096000,11,200,33.4899,24.4611,0.167449,0.170362,0.126154,0.179169,0.0154106
2026-04-26 16:50:35.352355,Argon_n160_rho0.8442_SoA_OmpExecutor_C08_hilbert_2x2x2,4096000,16,200,24.2388,33.797,0.121194,0.123501,0.0883888,0.129779,0.0120081
2026-04-26 16:50:57.935601,Argon_n160_rho0.8442_SoA_OmpExecutor_C08_hilbert_2x2x2,4096000,23,200,18.2572,44.87,0.091286,0.093601,0.0635255,0.097425,0.00986308
2026-04-26 16:51:16.640130,Argon_n160_rho0.8442_SoA_OmpExecutor_C08_hilbert_2x2x2,4096000,32,200,14.6687,55.8468,0.0733435,0.0759298,0.0477359,0.0783247,0.00866877
2026-04-26 16:51:34.386818,Argon_n160_rho0.8442_SoA_OmpExecutor_C08_hilbert_2x2x2,4096000,37,200,13.7714,59.4855,0.0688571,0.0707556,0.0460131,0.0848135,0.00795508
2026-04-26 16:51:50.655993,Argon_n160_rho0.8442_SoA_OmpExecutor_C08_hilbert_2x2x2,4096000,45,200,12.6198,64.9141,0.0630988,0.0659605,0.0370005,0.068349,0.00889441
2026-04-26 16:52:06.831796,Argon_n160_rho0.8442_SoA_OmpExecutor_C08_hilbert_2x2x2,4096000,50,200,12.4702,65.6927,0.0623509,0.0646055,0.035086,0.0749594,0.00932185
2026-04-26 16:52:23.437533,Argon_n160_rho0.8442_SoA_OmpExecutor_C08_hilbert_2x2x2,4096000,56,200,12.793,64.0348,0.0639652,0.0663501,0.0332738,0.0796462,0.0105532
