---------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                   Time             CPU   Iterations UserCounters...
---------------------------------------------------------------------------------------------------------------------------------------------
BM_LinkedCells_UpdateForcesOnly<Layout::AoS, VectorPolicy::Scalar>/50/25_mean            3182 ms         3181 ms            3 items_per_second=299.029M/s ns/interaction=3.34416s
BM_LinkedCells_UpdateForcesOnly<Layout::AoS, VectorPolicy::Scalar>/50/25_median          3182 ms         3181 ms            3 items_per_second=299.01M/s ns/interaction=3.34437s
BM_LinkedCells_UpdateForcesOnly<Layout::AoS, VectorPolicy::Scalar>/50/25_stddev          4.44 ms         4.41 ms            3 items_per_second=414.346k/s ns/interaction=4.63335ms
BM_LinkedCells_UpdateForcesOnly<Layout::AoS, VectorPolicy::Scalar>/50/25_cv              0.14 %          0.14 %             3 items_per_second=0.14% ns/interaction=0.14%
BM_LinkedCells_FullIntegration<Layout::AoS, VectorPolicy::Scalar>/50/25_mean             3351 ms         3350 ms            3 items_per_second=283.96M/s ns/interaction=3.52163s
BM_LinkedCells_FullIntegration<Layout::AoS, VectorPolicy::Scalar>/50/25_median           3351 ms         3350 ms            3 items_per_second=283.939M/s ns/interaction=3.52188s
BM_LinkedCells_FullIntegration<Layout::AoS, VectorPolicy::Scalar>/50/25_stddev          0.991 ms        0.995 ms            3 items_per_second=84.3855k/s ns/interaction=1.04643ms
BM_LinkedCells_FullIntegration<Layout::AoS, VectorPolicy::Scalar>/50/25_cv               0.03 %          0.03 %             3 items_per_second=0.03% ns/interaction=0.03%
BM_LinkedCells_UpdateForcesOnly<Layout::SoA, VectorPolicy::Scalar>/50/25_mean            3925 ms         3924 ms            3 items_per_second=242.4M/s ns/interaction=4.12541s
BM_LinkedCells_UpdateForcesOnly<Layout::SoA, VectorPolicy::Scalar>/50/25_median          3923 ms         3923 ms            3 items_per_second=242.508M/s ns/interaction=4.12357s
BM_LinkedCells_UpdateForcesOnly<Layout::SoA, VectorPolicy::Scalar>/50/25_stddev          4.49 ms         4.47 ms            3 items_per_second=276.155k/s ns/interaction=4.70254ms
BM_LinkedCells_UpdateForcesOnly<Layout::SoA, VectorPolicy::Scalar>/50/25_cv              0.11 %          0.11 %             3 items_per_second=0.11% ns/interaction=0.11%
BM_LinkedCells_UpdateForcesOnly<Layout::SoA, VectorPolicy::Auto>/50/25_mean              1058 ms         1057 ms            3 items_per_second=899.7M/s ns/interaction=1.11148s
